agricultural sciences,engineering and technology,humanities,medical and health sciences,natural sciences,social sciences,ecMaxContribution,fundingScheme,duration,month,country,activityType,contributors,proportion_cost,split
0.0,0.0,0.0,2.0,0.0,0.0,150000.0,HORIZON-ERC-POC,548,3,DE,REC,1,,test
0.0,0.0,0.0,2.0,1.0,1.0,150000.0,HORIZON-ERC-POC,547,4,AT,HES,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,150000.0,HORIZON-ERC-POC,546,2,DE,REC,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,150000.0,HORIZON-ERC-POC,548,3,FR,HES,1,,train
0.0,0.0,0.0,0.0,0.0,1.0,150000.0,HORIZON-ERC-POC,545,9,SI,HES,1,,train
0.0,0.0,0.0,0.0,1.0,1.0,999995.32,HORIZON-CSA,729,9,EE,HES,9,,train
0.0,0.0,0.0,0.0,2.0,0.0,150000.0,HORIZON-ERC-POC,548,3,BE,HES,1,,train
0.0,0.0,0.0,1.0,2.0,0.0,150000.0,HORIZON-ERC-POC,548,8,NL,HES,2,,test
0.0,0.0,0.0,3.0,1.0,0.0,150000.0,HORIZON-ERC-POC,546,2,IL,HES,1,,train
0.0,1.0,0.0,0.0,0.0,0.0,3000000.0,HORIZON-RIA,1094,9,NO,REC,13,1.0,train
0.0,0.0,1.0,0.0,1.0,0.0,1259000.0,HORIZON-CSA,1094,10,ES,REC,4,,train
,,,,,,1492415.43,HORIZON-CSA,1094,10,EL,HES,5,,train
,,,,,,1199893.75,HORIZON-CSA,1094,4,CZ,HES,6,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1499197.41,HORIZON-CSA,1094,9,EE,HES,3,,test
,,,,,,1200000.0,HORIZON-CSA,1094,5,EL,HES,3,1.0,train
,,,,,,1200000.0,HORIZON-CSA,1217,5,CZ,HES,5,1.0,train
0.0,1.0,0.0,4.0,0.0,0.0,2476343.5,HORIZON-EIC,1094,4,BE,PRC,2,0.9999998990447104,train
0.0,0.0,0.0,0.0,3.0,0.0,2499340.0,HORIZON-EIC,1094,8,SE,HES,7,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,2499999.0,HORIZON-EIC,1094,7,NL,PRC,1,0.9950244776119404,test
0.0,0.0,0.0,1.0,2.0,0.0,2499997.5,HORIZON-EIC,1094,5,DK,HES,1,1.0,train
0.0,1.0,0.0,0.0,3.0,1.0,1496433.13,HORIZON-CSA,1094,9,CY,REC,3,,train
0.0,1.0,0.0,2.0,2.0,0.0,2499875.0,HORIZON-EIC,1094,5,IL,PRC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,49982.06,HORIZON-CSA,272,6,ES,PRC,1,,train
0.0,0.0,0.0,0.0,1.0,0.0,2432030.0,HORIZON-EIC,729,4,IL,PRC,1,1.0,train
,,,,,,1498558.78,HORIZON-CSA,1094,10,PT,REC,3,,train
0.0,0.0,0.0,0.0,2.0,0.0,2499750.0,HORIZON-EIC,1094,5,ES,REC,5,1.0,test
0.0,2.0,0.0,0.0,0.0,0.0,2498375.0,HORIZON-EIC,1094,3,BE,PRC,2,1.0,train
0.0,0.0,0.0,1.0,0.0,2.0,4808065.0,HORIZON-JU-RIA,1825,1,ES,REC,10,1.0,train
0.0,1.0,0.0,1.0,3.0,0.0,2498125.0,HORIZON-EIC,729,3,NL,PRC,1,1.0,train
0.0,0.0,0.0,0.0,4.0,0.0,1500478.68,HORIZON-CSA,1094,7,CY,REC,3,,test
0.0,0.0,0.0,2.0,1.0,0.0,1223641.27,HORIZON-CSA,1094,10,RS,OTH,5,,train
,,,,,,2499229.75,HORIZON-EIC,1094,6,DK,HES,5,0.9999998999691904,test
0.0,0.0,0.0,3.0,1.0,1.0,2497711.25,HORIZON-EIC,1094,3,BE,PRC,3,1.0,train
,,,,,,1386349.06,HORIZON-CSA,1094,9,BA,HES,4,,train
0.0,0.0,0.0,0.0,2.0,0.0,2499983.5,HORIZON-EIC,1094,4,DE,HES,5,0.99999989999935,train
0.0,0.0,0.0,2.0,0.0,0.0,2499625.0,HORIZON-EIC,1094,4,NL,PRC,6,1.0,train
,,,,,,1159062.5,HORIZON-CSA,729,9,TR,HES,9,1.0,train
0.0,1.0,0.0,1.0,0.0,0.0,1998750.0,HORIZON-EIC,912,4,DE,PRC,2,1.0,train
1.0,0.0,0.0,1.0,1.0,0.0,1499531.25,HORIZON-CSA,1094,9,TR,REC,23,,train
0.0,0.0,0.0,0.0,1.0,0.0,1217125.0,HORIZON-CSA,1094,3,HR,PRC,7,1.0,train
0.0,2.0,0.0,0.0,1.0,1.0,2483740.0,HORIZON-EIC,1094,5,IT,REC,4,1.0,test
,,,,,,1498629.25,HORIZON-CSA,1094,6,CZ,HES,3,,train
0.0,1.0,0.0,0.0,2.0,1.0,1498183.75,HORIZON-CSA,1094,10,PL,HES,4,,train
0.0,0.0,0.0,1.0,0.0,1.0,867937.5,HORIZON-EIC,912,6,DE,REC,4,1.0,test
0.0,0.0,0.0,3.0,2.0,0.0,2499721.25,HORIZON-EIC,1094,4,IT,HES,4,1.0,test
,,,,,,1164880.0,HORIZON-CSA,1094,6,CZ,HES,4,1.0,test
,,,,,,1499250.0,HORIZON-CSA,1094,5,HR,HES,3,,test
,,,,,,1499993.75,HORIZON-CSA,1094,10,CY,HES,3,,train
0.0,1.0,0.0,0.0,0.0,0.0,1478222.1,HORIZON-CSA,1094,10,TR,REC,3,,train
0.0,1.0,0.0,0.0,1.0,0.0,2499375.0,HORIZON-EIC,729,4,FR,PRC,1,1.0,train
,,,,,,1221388.76,HORIZON-CSA,1094,6,EE,HES,3,,train
0.0,1.0,0.0,0.0,3.0,0.0,2482500.0,HORIZON-EIC,1094,4,IE,PRC,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1329875.0,HORIZON-CSA,1094,9,MK,HES,4,,train
0.0,0.0,0.0,1.0,1.0,0.0,4062396.23,HORIZON-JU-RIA,1825,2,FR,REC,8,1.0,train
0.0,2.0,0.0,0.0,1.0,0.0,2498245.0,HORIZON-EIC,1094,5,DE,PRC,6,1.0,train
0.0,1.0,0.0,0.0,0.0,1.0,1492507.5,HORIZON-CSA,1094,6,AM,HES,7,,train
,,,,,,1189403.75,HORIZON-CSA,1094,6,PT,REC,8,1.0,train
2.0,0.0,0.0,0.0,0.0,1.0,1496870.32,HORIZON-CSA,1094,6,PL,OTH,4,,train
0.0,2.0,0.0,0.0,2.0,1.0,2485833.75,HORIZON-EIC,1094,3,BE,PRC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,3944941.38,HORIZON-JU-RIA,1279,3,SE,HES,11,1.0,test
0.0,0.0,0.0,0.0,2.0,1.0,2498750.0,HORIZON-EIC,1094,7,IT,PRC,1,1.0,train
,,,,,,1465894.25,HORIZON-CSA,1094,6,RS,REC,4,,test
,,,,,,1417508.62,HORIZON-CSA,1094,10,PL,HES,5,,train
0.0,1.0,0.0,0.0,0.0,2.0,1499934.0,HORIZON-CSA,1094,9,EE,HES,4,,train
0.0,1.0,0.0,1.0,2.0,0.0,2466223.75,HORIZON-EIC,729,3,FR,PRC,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,4700000.0,HORIZON-JU-RIA,1460,1,NO,HES,4,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,2522500.0,HORIZON-EIC,1094,8,BE,HES,4,1.0,train
0.0,0.0,0.0,3.0,1.0,0.0,5214140.5,HORIZON-JU-RIA,1460,1,IT,HES,8,1.0,test
0.0,1.0,0.0,0.0,2.0,1.0,1497605.57,HORIZON-CSA,1094,10,RS,REC,4,,test
0.0,2.0,0.0,0.0,0.0,1.0,1498911.57,HORIZON-CSA,1094,10,CY,REC,3,,train
,,,,,,1494802.5,HORIZON-CSA,1094,10,RO,HES,5,,train
1.0,0.0,0.0,0.0,3.0,1.0,1494104.3,HORIZON-CSA,1094,6,RO,REC,6,,train
0.0,0.0,0.0,0.0,2.0,0.0,1499601.0,HORIZON-CSA,1094,10,EE,HES,4,,train
,,,,,,5000000.0,HORIZON-CSA,1460,1,PL,REC,18,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,24999996.1,HORIZON-EIT-KIC,730,1,DE,PRC,7,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,1497698.75,HORIZON-CSA,1094,10,SI,REC,3,,train
,,,,,,1199475.0,HORIZON-CSA,1094,4,LV,REC,6,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1499465.06,HORIZON-CSA,1094,9,RS,REC,5,,train
,,,,,,1493420.0,HORIZON-CSA,1094,10,GE,OTH,4,,train
,,,,,,1499997.92,HORIZON-CSA,1094,10,CY,HES,4,,train
0.0,3.0,0.0,0.0,1.0,1.0,1349663.75,HORIZON-CSA,1094,9,EL,HES,4,,train
0.0,0.0,0.0,0.0,0.0,1.0,1395265.05,HORIZON-CSA,1094,9,EE,HES,3,,train
1.0,1.0,0.0,0.0,1.0,0.0,1499972.56,HORIZON-CSA,1094,9,CZ,HES,4,,test
,,,,,,1499976.25,HORIZON-CSA,1094,7,CY,HES,5,,train
0.0,0.0,0.0,0.0,2.0,0.0,1498223.0,HORIZON-CSA,1094,6,PL,HES,4,,train
,,,,,,1499999.26,HORIZON-CSA,1094,9,PT,REC,4,,train
,,,,,,1491029.55,HORIZON-CSA,1094,6,TR,HES,3,,train
,,,,,,1431827.92,HORIZON-CSA,1094,7,PT,HES,4,,train
0.0,0.0,0.0,0.0,1.0,0.0,1500000.0,HORIZON-CSA,1094,9,HU,HES,5,,train
,,,,,,1498026.58,HORIZON-CSA,1094,10,EE,HES,4,,train
,,,,,,1346362.69,HORIZON-CSA,1094,7,LT,HES,4,,test
0.0,0.0,0.0,3.0,0.0,0.0,5078815.5,HORIZON-JU-RIA,1094,1,FR,PRC,7,0.9999881863613314,train
0.0,0.0,0.0,0.0,2.0,0.0,1207881.69,HORIZON-CSA,1094,9,EL,HES,4,,train
0.0,0.0,0.0,1.0,0.0,0.0,1601268.75,HORIZON-CSA,1094,9,EL,HES,3,,train
,,,,,,1199411.25,HORIZON-CSA,1094,6,EL,HES,4,1.0,train
0.0,2.0,0.0,0.0,1.0,1.0,1499891.41,HORIZON-CSA,1094,10,RS,REC,4,,test
,,,,,,1299707.5,HORIZON-CSA,1094,9,EE,HES,4,,test
0.0,1.0,0.0,1.0,1.0,0.0,1499945.83,HORIZON-CSA,1094,9,EE,HES,4,,test
0.0,2.0,0.0,0.0,0.0,0.0,1489280.47,HORIZON-CSA,1094,9,CZ,HES,5,,train
,,,,,,1493687.5,HORIZON-CSA,910,9,EL,HES,4,,train
,,,,,,1490675.01,HORIZON-CSA,1094,10,CY,HES,4,,train
0.0,1.0,0.0,4.0,0.0,0.0,1498898.13,HORIZON-CSA,1094,10,PT,HES,4,,train
0.0,0.0,0.0,0.0,1.0,0.0,1200000.0,HORIZON-CSA,729,5,EL,REC,6,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1493417.5,HORIZON-CSA,1094,10,TR,HES,5,,train
,,,,,,1483993.75,HORIZON-CSA,1094,5,PL,HES,3,,test
,,,,,,1499450.0,HORIZON-CSA,1094,9,TR,REC,3,,train
0.0,0.0,0.0,0.0,1.0,0.0,1492271.6,HORIZON-CSA,1094,6,SK,HES,11,,train
0.0,1.0,0.0,0.0,1.0,0.0,1420042.44,HORIZON-CSA,1094,10,EL,HES,3,,test
,,,,,,1497553.87,HORIZON-CSA,1094,9,EE,HES,5,,test
0.0,0.0,0.0,0.0,1.0,0.0,1252850.0,HORIZON-CSA,1094,6,HR,HES,5,,train
0.0,0.0,0.0,1.0,2.0,0.0,1497287.81,HORIZON-CSA,1094,9,EE,HES,3,,train
,,,,,,1406876.25,HORIZON-CSA,1094,6,EL,REC,5,,train
,,,,,,1493729.38,HORIZON-CSA,1094,10,PT,REC,4,,train
0.0,0.0,0.0,0.0,0.0,1.0,1198040.0,HORIZON-CSA,911,2,RS,PRC,5,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1496750.0,HORIZON-CSA,1094,6,EL,HES,5,,train
0.0,0.0,0.0,0.0,3.0,0.0,1478375.0,HORIZON-CSA,1094,10,ES,REC,6,,train
0.0,0.0,0.0,0.0,0.0,1.0,1272929.38,HORIZON-CSA,1094,9,PT,HES,3,,train
,,,,,,1499720.63,HORIZON-CSA,1094,10,LT,PUB,6,,train
0.0,0.0,0.0,0.0,0.0,1.0,1498056.25,HORIZON-CSA,1094,1,CY,REC,5,,test
0.0,0.0,0.0,0.0,1.0,0.0,1499851.31,HORIZON-CSA,1094,7,PT,REC,3,,train
0.0,3.0,0.0,0.0,0.0,2.0,1467875.0,HORIZON-CSA,1094,5,SK,HES,4,,train
0.0,1.0,0.0,3.0,1.0,0.0,1482125.0,HORIZON-CSA,1094,7,PT,HES,4,,train
0.0,0.0,0.0,4.0,0.0,0.0,3613287.5,HORIZON-JU-RIA,1277,12,ES,REC,5,0.8748154662718649,train
,,,,,,1498425.0,HORIZON-CSA,1094,5,SK,HES,3,,train
,,,,,,1488125.0,HORIZON-CSA,1094,10,EL,REC,3,,test
,,,,,,1498925.88,HORIZON-CSA,1094,9,PL,HES,4,,test
0.0,0.0,0.0,0.0,3.0,0.0,1499875.0,HORIZON-CSA,1094,6,CZ,HES,5,,train
,,,,,,1499867.81,HORIZON-CSA,1094,10,UA,HES,5,,train
,,,,,,1444691.24,HORIZON-CSA,1094,6,RO,REC,3,,train
0.0,0.0,0.0,4.0,1.0,0.0,1499101.38,HORIZON-CSA,1094,10,SI,REC,6,,train
,,,,,,1440187.5,HORIZON-CSA,1094,10,RS,REC,4,,train
0.0,0.0,0.0,0.0,0.0,1.0,1499904.38,HORIZON-CSA,1094,9,CZ,HES,3,,train
,,,,,,1499775.0,HORIZON-CSA,1094,9,LV,REC,3,,train
0.0,0.0,1.0,0.0,1.0,0.0,1500000.0,HORIZON-CSA,1094,9,LV,HES,4,,train
0.0,1.0,0.0,0.0,2.0,0.0,1499987.51,HORIZON-CSA,1094,10,SI,HES,6,,train
0.0,0.0,0.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,12,SE,REC,1,1.0,test
0.0,0.0,0.0,0.0,0.0,1.0,1199967.5,HORIZON-CSA,729,5,SI,HES,9,1.0,train
0.0,0.0,0.0,3.0,0.0,0.0,5297181.25,HORIZON-JU-RIA,1641,1,LU,REC,8,1.0,train
,,,,,,1170375.0,HORIZON-CSA,1094,5,SI,REC,5,1.0,train
,,,,,,1436237.06,HORIZON-CSA,1094,7,TR,HES,5,,train
,,,,,,1046012.5,HORIZON-CSA,729,5,LT,HES,4,1.0,train
0.0,1.0,0.0,0.0,0.0,2.0,1234567.89,HORIZON-CSA,1094,9,EE,HES,5,,test
0.0,2.0,0.0,0.0,1.0,0.0,1248581.25,HORIZON-CSA,1094,10,TR,HES,7,,train
0.0,0.0,0.0,0.0,1.0,0.0,1244706.0,HORIZON-CSA,1094,10,HU,HES,4,,train
0.0,3.0,0.0,0.0,0.0,2.0,1498443.34,HORIZON-CSA,1094,9,BA,HES,5,,train
0.0,0.0,0.0,0.0,1.0,0.0,1499093.57,HORIZON-CSA,1094,10,CY,REC,6,,test
0.0,0.0,0.0,1.0,2.0,0.0,1307275.0,HORIZON-CSA,1094,10,RS,REC,5,,train
,,,,,,1499789.85,HORIZON-CSA,1094,6,EL,HES,3,,train
1.0,1.0,0.0,0.0,1.0,1.0,1499992.5,HORIZON-CSA,1094,10,SI,REC,6,,train
0.0,0.0,0.0,0.0,1.0,0.0,1198362.5,HORIZON-CSA,1094,10,RS,HES,4,,train
,,,,,,1498972.5,HORIZON-CSA,1094,7,PT,REC,4,,train
0.0,0.0,0.0,3.0,0.0,0.0,4352355.0,HORIZON-JU-RIA,1277,10,NL,HES,5,1.0,train
0.0,1.0,0.0,0.0,3.0,0.0,1197976.25,HORIZON-CSA,1094,10,EL,HES,5,,test
0.0,0.0,0.0,0.0,0.0,1.0,1199878.75,HORIZON-CSA,729,5,PL,OTH,5,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,1498575.32,HORIZON-CSA,1094,9,UA,HES,5,,train
0.0,0.0,0.0,3.0,0.0,0.0,5736729.64,HORIZON-JU-RIA,1460,12,IT,OTH,5,1.0,train
,,,,,,1198865.0,HORIZON-CSA,1094,6,EL,REC,4,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499196.0,HORIZON-ERC,1825,9,FR,REC,1,1.0,train
,,,,,,3986000.0,HORIZON-CSA,729,8,IT,REC,3,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,1489128.0,HORIZON-ERC,1825,6,ES,HES,1,1.0,test
0.0,0.0,0.0,0.0,2.0,2.0,1000000.0,HORIZON-JU-CSA,729,4,SI,HES,14,1.0,train
0.0,2.0,0.0,0.0,3.0,0.0,1461424.0,HORIZON-ERC,1825,1,DE,REC,1,1.0,test
,,,,,,2999772.5,HORIZON-RIA,1094,9,NO,REC,9,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,2147846.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,1.0,1487500.0,HORIZON-ERC,1825,1,IT,REC,1,1.0,test
0.0,0.0,0.0,0.0,0.0,1.0,1500000.0,HORIZON-ERC,1825,10,FI,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,1499309.0,HORIZON-ERC,1825,2,NL,HES,1,1.0,train
,,,,,,3999992.0,HORIZON-IA,1278,7,PT,HES,22,0.8807029344530025,train
,,,,,,297596.0,HORIZON-CSA,729,6,IL,OTH,9,,train
0.0,0.0,0.0,0.0,1.0,0.0,3082712.5,HORIZON-RIA,1094,5,IE,HES,6,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1624911.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,2989600.0,HORIZON-RIA,1094,6,FR,PRC,7,1.0,train
0.0,0.0,0.0,0.0,2.0,1.0,1499153.0,HORIZON-ERC,1825,7,AT,HES,1,1.0,test
,,,,,,3999387.5,HORIZON-IA,1277,6,LU,PRC,19,0.7809587737069491,train
,,,,,,599996.25,HORIZON-CSA,729,5,DE,REC,8,1.0,test
,,,,,,2972802.75,HORIZON-RIA,1460,1,FR,REC,8,1.0,train
0.0,0.0,0.0,0.0,1.0,0.0,10997750.0,HORIZON-IA,1460,6,IT,HES,26,0.8561891786687427,train
0.0,1.0,0.0,0.0,1.0,0.0,3998837.5,HORIZON-IA,1094,12,IT,PRC,15,0.9067915757249356,train
0.0,0.0,0.0,0.0,2.0,3.0,3988687.5,HORIZON-IA,1094,6,EL,PRC,12,0.7829591461170409,train
0.0,0.0,0.0,0.0,1.0,0.0,4999422.5,HORIZON-IA,1094,12,ES,PRC,16,0.8384568264349016,train
0.0,0.0,0.0,0.0,1.0,1.0,4999883.13,HORIZON-IA,1276,9,PT,REC,20,0.8591779760043166,test
0.0,1.0,0.0,0.0,2.0,0.0,4999867.75,HORIZON-IA,1460,7,BE,HES,11,0.960884758042818,train
0.0,1.0,0.0,0.0,0.0,0.0,5999470.88,HORIZON-IA,1460,5,IT,PRC,12,0.7847346339495025,train
0.0,0.0,0.0,0.0,1.0,0.0,3999783.88,HORIZON-IA,1276,9,ES,PRC,17,0.7670206294422015,train
,,,,,,2999970.75,HORIZON-RIA,1278,7,IT,REC,7,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,1500000.0,HORIZON-ERC,1825,1,CZ,HES,1,1.0,train
0.0,0.0,0.0,0.0,1.0,2.0,1500000.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,test
0.0,1.0,0.0,0.0,0.0,0.0,1499875.0,HORIZON-ERC,1825,4,BE,HES,1,1.0,train
0.0,0.0,0.0,0.0,3.0,0.0,2382203.0,HORIZON-ERC,1825,1,FR,REC,1,1.0,train
0.0,0.0,1.0,0.0,0.0,2.0,1499640.0,HORIZON-ERC,1825,6,UK,HES,1,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,2499999.0,HORIZON-EIC-ACC-BF,639,4,DK,PRC,1,0.6581975909958534,train
0.0,0.0,1.0,0.0,3.0,0.0,1500000.0,HORIZON-ERC,1825,5,BE,HES,1,1.0,train
0.0,2.0,0.0,0.0,3.0,0.0,3999997.25,HORIZON-EIC,1460,10,ES,HES,7,0.993597748505954,test
0.0,1.0,0.0,0.0,4.0,0.0,2212272.13,HORIZON-EIC-ACC-BF,729,7,NO,PRC,2,0.7000000015820839,test
0.0,1.0,1.0,0.0,1.0,1.0,1499043.0,HORIZON-ERC,1825,4,DK,HES,1,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1500000.0,HORIZON-ERC,1825,3,IL,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,1.0,2037464.0,HORIZON-ERC,1825,1,AT,HES,1,1.0,test
0.0,0.0,0.0,2.0,0.0,0.0,1499979.0,HORIZON-ERC,1825,1,DE,HES,2,1.0,test
,,,,,,300000.0,HORIZON-CSA,729,4,CY,OTH,1,,train
0.0,0.0,0.0,0.0,2.0,0.0,1528843.0,HORIZON-ERC,1825,3,UK,HES,1,1.0,train
,,,,,,1499041.0,HORIZON-ERC,1825,1,CZ,REC,1,1.0,train
0.0,0.0,0.0,2.0,1.0,0.0,1499998.0,HORIZON-ERC,1825,1,NL,HES,1,1.0,train
,,,,,,150000.0,HORIZON-CSA,303,2,BE,PUB,4,0.8977842684255258,train
0.0,0.0,0.0,0.0,1.0,1.0,10431230.0,HORIZON-COFUND,1825,10,ES,PUB,10,0.5,train
0.0,1.0,0.0,0.0,2.0,0.0,3645212.5,HORIZON-EIC,1460,1,IT,REC,7,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,3422982.5,HORIZON-EIC,1094,10,FI,HES,4,1.0,train
0.0,3.0,0.0,0.0,1.0,0.0,2511105.0,HORIZON-EIC,1094,9,ES,HES,7,1.0,test
0.0,1.0,0.0,0.0,1.0,0.0,1743391.0,HORIZON-ERC,1825,1,FR,HES,2,1.0,train
0.0,0.0,0.0,0.0,0.0,2.0,2493809.5,HORIZON-EIC-ACC-BF,729,5,FR,PRC,1,0.6999779941993383,train
0.0,1.0,1.0,0.0,1.0,0.0,3055280.0,HORIZON-EIC,1277,10,NO,REC,3,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,3781325.0,HORIZON-EIC,1460,9,LU,REC,4,1.0,train
0.0,3.0,0.0,0.0,2.0,0.0,2603887.5,HORIZON-EIC,1094,10,DE,HES,1,1.0,train
0.0,0.0,1.0,0.0,4.0,0.0,1499558.0,HORIZON-ERC,1825,3,FR,REC,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,9797991.86,HORIZON-COFUND,1460,9,BE,OTH,8,0.499999999234537,train
0.0,0.0,0.0,0.0,2.0,0.0,3920718.75,HORIZON-EIC,1460,9,NL,HES,2,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,3100934.25,HORIZON-EIC,1460,11,EL,HES,11,1.0,train
0.0,1.0,0.0,1.0,1.0,0.0,3635772.5,HORIZON-EIC,1460,10,PT,HES,8,1.0,train
0.0,1.0,0.0,1.0,0.0,0.0,2499875.0,HORIZON-EIC-ACC-BF,729,7,ES,PRC,1,0.7,train
0.0,4.0,0.0,0.0,0.0,0.0,3427222.5,HORIZON-EIC,1460,10,FR,REC,9,1.0,test
0.0,1.0,0.0,0.0,4.0,0.0,3997735.0,HORIZON-EIC,1460,9,DE,HES,7,1.0,test
0.0,0.0,0.0,0.0,0.0,1.0,13579061.51,HORIZON-COFUND,1825,9,ES,PUB,19,0.4999194665380187,train
0.0,1.0,0.0,0.0,3.0,0.0,1480466.0,HORIZON-ERC,1825,3,UK,HES,1,1.0,train
0.0,0.0,0.0,2.0,0.0,0.0,1497540.0,HORIZON-ERC,1825,10,DE,HES,1,1.0,train
0.0,0.0,0.0,1.0,0.0,0.0,1488736.0,HORIZON-ERC,1825,1,UK,HES,1,1.0,test
,,,,,,7435281.25,HORIZON-COFUND,1460,10,DE,REC,15,0.5,test
0.0,0.0,0.0,2.0,3.0,0.0,2491650.0,HORIZON-EIC-ACC-BF,1094,5,SE,PRC,1,0.7,train
0.0,0.0,0.0,0.0,5.0,0.0,1499995.0,HORIZON-ERC,1825,1,DK,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,1.0,3999995.0,HORIZON-EIC,1460,9,FR,HES,11,1.0,test
0.0,1.0,0.0,1.0,3.0,0.0,3765840.75,HORIZON-EIC,1094,9,DK,HES,5,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1498839.0,HORIZON-ERC,1825,11,DE,HES,1,1.0,test
0.0,0.0,0.0,0.0,3.0,0.0,1499068.0,HORIZON-ERC,1825,4,NL,HES,1,1.0,train
0.0,0.0,0.0,1.0,1.0,0.0,1500000.0,HORIZON-ERC,1825,11,DE,HES,1,1.0,train
,,,,,,11340050.0,HORIZON-COFUND,1825,7,ES,OTH,25,0.4989001368229792,train
,,,,,,1499130.0,HORIZON-ERC,1825,8,DK,HES,1,1.0,train
0.0,1.0,0.0,0.0,1.0,0.0,1902360.0,HORIZON-ERC,1825,3,SE,HES,1,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,3398692.5,HORIZON-EIC,1460,10,IT,HES,10,1.0,test
0.0,1.0,0.0,1.0,3.0,0.0,3943243.75,HORIZON-EIC,1460,9,FI,HES,5,1.0,train
0.0,0.0,0.0,0.0,2.0,0.0,1662400.0,HORIZON-ERC,1825,10,AT,HES,1,1.0,train
0.0,2.0,0.0,0.0,0.0,0.0,2411489.5,HORIZON-EIC-ACC-BF,729,7,FR,PRC,1,0.7,test
0.0,0.0,0.0,0.0,0.0,1.0,1313131.0,HORIZON-ERC,1825,1,FR,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,3.0,1494433.0,HORIZON-ERC,1825,8,SE,HES,1,1.0,train
0.0,0.0,0.0,0.0,0.0,1.0,3997635.0,HORIZON-EIC,1094,11,DK,HES,7,1.0,train
0.0,1.0,0.0,0.0,4.0,0.0,1499000.0,HORIZON-ERC,1825,1,DE,HES,1,1.0,train
,,,,,,2387000.0,HORIZON-EIC-ACC-BF,729,7,DE,PRC,1,0.6999415004904282,train
0.0,0.0,0.0,0.0,3.0,0.0,4548872.5,HORIZON-EIC,1460,9,SE,HES,6,1.0,train
,,,,,,1500000.0,HORIZON-ERC,1825,11,SE,HES,1,1.0,train
0.0,0.0,0.0,1.0,3.0,0.0,3449447.25,HORIZON-EIC,1460,9,FI,HES,3,0.9999999275246252,train
0.0,0.0,0.0,1.0,0.0,0.0,2496112.5,HORIZON-EIC-ACC-BF,729,8,ES,PRC,1,0.7,train
0.0,0.0,0.0,3.0,1.0,0.0,3988206.25,HORIZON-EIC,1460,10,DK,HES,6,1.0,train
0.0,0.0,0.0,0.0,1.0,1.0,1496500.0,HORIZON-ERC,1825,3,FR,REC,1,1.0,train
0.0,1.0,0.0,0.0,0.0,0.0,3968750.0,HORIZON-EIC,1094,9,DE,PRC,1,1.0,test
0.0,0.0,0.0,0.0,2.0,0.0,3603457.5,HORIZON-EIC,1460,10,BE,HES,11,1.0,train
0.0,2.0,0.0,0.0,2.0,0.0,2493750.0,HORIZON-EIC-ACC-BF,821,6,ES,PRC,1,0.7,test
0.0,1.0,0.0,0.0,1.0,0.0,2499991.38,HORIZON-EIC-ACC-BF,729,1,NL,PRC,1,0.7000000014000048,train
0.0,2.0,0.0,0.0,2.0,1.0,2499999.0,HORIZON-EIC-ACC-BF,729,7,BE,PRC,1,0.6930004158004158,test
0.0,2.0,0.0,0.0,3.0,0.0,3066939.0,HORIZON-EIC,1460,11,FR,REC,7,0.999999755456559,train
